record_id,district_id,district_name,state,latitude,longitude,year,month,monthly_normal_mm,actual_rainfall_mm,deviation_pct,max_24h_rainfall_mm,cloudburst_events_count,monsoon_intensity_tier,mean_temp_c,humidity_pct,soil_saturation_index
MET-SK-GAN-2023-10,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2023,10,210.0,165.4,-21.2,67.5,0,MODERATE_SHOWERS,26.7,76.2,0.515
MET-SK-GAN-2023-11,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2023,11,52.5,79.9,52.2,49.7,0,DRY_PERIOD,25.4,68.8,0.995
MET-SK-GAN-2023-12,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2023,12,52.5,51.5,-1.9,35.9,0,DRY_PERIOD,23.4,67.2,0.641
MET-SK-GAN-2024-01,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,1,52.5,62.2,18.5,30.1,0,DRY_PERIOD,23.3,72.0,0.775
MET-SK-GAN-2024-02,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,2,52.5,75.7,44.2,30.9,0,DRY_PERIOD,21.2,65.2,0.943
MET-SK-GAN-2024-03,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,3,52.5,71.9,37.0,46.4,0,DRY_PERIOD,28.3,65.5,0.895
MET-SK-GAN-2024-04,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,4,210.0,253.5,20.7,113.4,0,HEAVY_MONSOON,27.1,89.0,0.789
MET-SK-GAN-2024-05,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,5,490.0,540.3,10.3,97.8,0,SEVERE_MONSOON_BURST,27.9,99.0,0.721
MET-SK-GAN-2024-06,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,6,770.0,865.6,12.4,208.2,1,SEVERE_MONSOON_BURST,28.8,99.0,0.735
MET-SK-GAN-2024-07,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,7,770.0,891.4,15.8,165.0,0,SEVERE_MONSOON_BURST,25.9,99.0,0.757
MET-SK-GAN-2024-08,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,8,770.0,851.5,10.6,358.8,0,SEVERE_MONSOON_BURST,27.9,99.0,0.723
MET-SK-GAN-2024-09,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,9,490.0,394.6,-19.5,148.2,1,HEAVY_MONSOON,28.3,89.8,0.527
MET-SK-GAN-2024-10,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,10,210.0,248.9,18.5,97.6,0,MODERATE_SHOWERS,26.2,84.1,0.775
MET-SK-GAN-2024-11,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,11,52.5,49.6,-5.5,20.6,0,DRY_PERIOD,25.8,60.5,0.618
MET-SK-GAN-2024-12,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2024,12,52.5,59.6,13.5,24.6,0,DRY_PERIOD,22.8,60.5,0.742
MET-SK-GAN-2025-01,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,1,52.5,76.7,46.1,36.1,0,DRY_PERIOD,22.8,69.6,0.955
MET-SK-GAN-2025-02,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,2,52.5,71.7,36.6,57.0,0,DRY_PERIOD,24.4,66.2,0.893
MET-SK-GAN-2025-03,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,3,52.5,77.6,47.8,58.8,0,DRY_PERIOD,28.9,63.9,0.966
MET-SK-GAN-2025-04,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,4,210.0,248.3,18.2,184.9,0,SEVERE_MONSOON_BURST,26.9,86.9,0.773
MET-SK-GAN-2025-05,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,5,490.0,324.0,-33.9,74.2,0,HEAVY_MONSOON,28.0,94.6,0.432
MET-SK-GAN-2025-06,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,6,770.0,816.6,6.1,196.1,0,SEVERE_MONSOON_BURST,25.3,99.0,0.693
MET-SK-GAN-2025-07,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,7,770.0,802.0,4.2,222.4,0,SEVERE_MONSOON_BURST,27.3,99.0,0.681
MET-SK-GAN-2025-08,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,8,770.0,934.6,21.4,337.7,0,SEVERE_MONSOON_BURST,25.2,99.0,0.794
MET-SK-GAN-2025-09,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,9,490.0,680.6,38.9,204.2,1,SEVERE_MONSOON_BURST,28.3,99.0,0.908
MET-SK-GAN-2025-10,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,10,210.0,251.1,19.6,57.4,0,HEAVY_MONSOON,28.2,75.7,0.782
MET-SK-GAN-2025-11,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,11,52.5,92.0,75.2,64.9,0,MODERATE_SHOWERS,27.3,77.3,1.0
MET-SK-GAN-2025-12,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2025,12,52.5,68.5,30.5,42.9,0,DRY_PERIOD,25.0,64.2,0.853
MET-SK-GAN-2026-01,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,1,52.5,56.6,7.8,37.1,0,DRY_PERIOD,22.9,69.0,0.705
MET-SK-GAN-2026-02,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,2,52.5,53.1,1.1,31.9,0,DRY_PERIOD,23.5,72.1,0.661
MET-SK-GAN-2026-03,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,3,52.5,37.7,-28.2,23.0,0,DRY_PERIOD,28.1,69.6,0.47
MET-SK-GAN-2026-04,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,4,210.0,274.7,30.8,212.8,0,SEVERE_MONSOON_BURST,28.6,84.4,0.855
MET-SK-GAN-2026-05,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,5,490.0,632.2,29.0,168.2,0,SEVERE_MONSOON_BURST,26.7,99.0,0.844
MET-SK-GAN-2026-06,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,6,770.0,956.8,24.3,282.4,0,SEVERE_MONSOON_BURST,25.9,99.0,0.812
MET-SK-GAN-2026-07,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,7,770.0,903.2,17.3,264.6,0,SEVERE_MONSOON_BURST,27.0,99.0,0.767
MET-SK-GAN-2026-08,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,8,770.0,566.7,-26.4,121.0,0,SEVERE_MONSOON_BURST,28.9,99.0,0.481
MET-SK-GAN-2026-09,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,9,490.0,388.7,-20.7,86.8,0,HEAVY_MONSOON,26.2,90.9,0.519
MET-SK-GAN-2026-10,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,10,210.0,268.2,27.7,117.9,0,HEAVY_MONSOON,27.7,82.6,0.835
MET-SK-GAN-2026-11,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,11,52.5,79.4,51.2,48.6,0,DRY_PERIOD,26.1,67.7,0.989
MET-SK-GAN-2026-12,SK-GAN,East Sikkim (Gangtok),Sikkim,27.33,88.61,2026,12,52.5,40.2,-23.4,22.0,0,DRY_PERIOD,24.4,69.4,0.501
MET-SK-MANG-2015-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,1,61.5,82.3,33.8,50.5,0,MODERATE_SHOWERS,24.2,64.3,0.875
MET-SK-MANG-2015-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,2,61.5,71.8,16.7,46.9,0,DRY_PERIOD,24.4,74.6,0.763
MET-SK-MANG-2015-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,3,61.5,78.3,27.3,57.1,0,DRY_PERIOD,28.5,75.8,0.832
MET-SK-MANG-2015-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,4,246.0,292.3,18.8,159.8,0,SEVERE_MONSOON_BURST,25.2,82.4,0.777
MET-SK-MANG-2015-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,5,574.0,625.4,9.0,160.8,0,SEVERE_MONSOON_BURST,27.8,99.0,0.712
MET-SK-MANG-2015-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,6,902.0,1126.6,24.9,492.8,0,SEVERE_MONSOON_BURST,25.1,99.0,0.817
MET-SK-MANG-2015-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,7,902.0,734.8,-18.5,185.2,1,SEVERE_MONSOON_BURST,26.6,99.0,0.533
MET-SK-MANG-2015-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,8,902.0,730.0,-19.1,142.3,0,SEVERE_MONSOON_BURST,27.1,99.0,0.529
MET-SK-MANG-2015-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,9,574.0,804.5,40.2,355.7,0,SEVERE_MONSOON_BURST,28.8,99.0,0.916
MET-SK-MANG-2015-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,10,246.0,277.4,12.8,95.7,0,HEAVY_MONSOON,28.5,86.4,0.737
MET-SK-MANG-2015-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,11,61.5,84.4,37.2,58.6,0,MODERATE_SHOWERS,25.6,74.5,0.897
MET-SK-MANG-2015-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2015,12,61.5,46.8,-23.9,31.3,0,DRY_PERIOD,22.7,64.4,0.498
MET-SK-MANG-2016-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,1,61.5,73.3,19.2,58.3,0,DRY_PERIOD,24.2,70.9,0.779
MET-SK-MANG-2016-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,2,61.5,51.1,-16.9,32.3,0,DRY_PERIOD,21.5,60.8,0.543
MET-SK-MANG-2016-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,3,61.5,103.7,68.6,76.4,0,MODERATE_SHOWERS,28.6,74.0,1.0
MET-SK-MANG-2016-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,4,246.0,264.0,7.3,128.2,0,HEAVY_MONSOON,28.3,76.4,0.702
MET-SK-MANG-2016-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,5,574.0,812.1,41.5,172.9,1,SEVERE_MONSOON_BURST,26.2,99.0,0.925
MET-SK-MANG-2016-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,6,902.0,671.2,-25.6,218.3,1,SEVERE_MONSOON_BURST,26.4,99.0,0.487
MET-SK-MANG-2016-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,7,902.0,609.9,-32.4,136.7,0,SEVERE_MONSOON_BURST,28.2,99.0,0.442
MET-SK-MANG-2016-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,8,902.0,933.4,3.5,352.0,1,SEVERE_MONSOON_BURST,25.5,99.0,0.677
MET-SK-MANG-2016-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,9,574.0,529.9,-7.7,213.9,0,SEVERE_MONSOON_BURST,26.8,99.0,0.604
MET-SK-MANG-2016-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,10,246.0,349.0,41.9,132.9,0,HEAVY_MONSOON,26.4,85.2,0.928
MET-SK-MANG-2016-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,11,61.5,68.9,12.0,31.9,0,DRY_PERIOD,28.7,61.7,0.733
MET-SK-MANG-2016-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2016,12,61.5,78.2,27.2,38.0,0,DRY_PERIOD,23.5,72.2,0.831
MET-SK-MANG-2017-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,1,61.5,71.1,15.6,34.6,0,DRY_PERIOD,21.7,66.9,0.756
MET-SK-MANG-2017-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,2,61.5,83.8,36.3,62.0,0,MODERATE_SHOWERS,24.7,72.2,0.891
MET-SK-MANG-2017-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,3,61.5,101.3,64.7,59.5,0,MODERATE_SHOWERS,25.9,65.5,1.0
MET-SK-MANG-2017-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,4,246.0,283.1,15.1,116.1,0,HEAVY_MONSOON,27.6,89.4,0.752
MET-SK-MANG-2017-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,5,574.0,478.1,-16.7,128.1,0,HEAVY_MONSOON,26.1,99.0,0.545
MET-SK-MANG-2017-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,6,902.0,741.9,-17.7,312.2,0,SEVERE_MONSOON_BURST,27.5,99.0,0.538
MET-SK-MANG-2017-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,7,902.0,1245.8,38.1,466.7,0,SEVERE_MONSOON_BURST,27.0,99.0,0.903
MET-SK-MANG-2017-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,8,902.0,779.4,-13.6,348.3,0,SEVERE_MONSOON_BURST,25.6,99.0,0.565
MET-SK-MANG-2017-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,9,574.0,539.4,-6.0,171.7,1,SEVERE_MONSOON_BURST,26.5,99.0,0.614
MET-SK-MANG-2017-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,10,246.0,188.0,-23.6,56.1,0,MODERATE_SHOWERS,26.2,79.9,0.5
MET-SK-MANG-2017-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,11,61.5,102.5,66.7,51.3,0,MODERATE_SHOWERS,25.5,72.6,1.0
MET-SK-MANG-2017-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2017,12,61.5,55.3,-10.1,30.2,0,DRY_PERIOD,21.6,63.3,0.588
MET-SK-MANG-2018-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,1,61.5,57.4,-6.7,33.9,0,DRY_PERIOD,24.2,68.8,0.61
MET-SK-MANG-2018-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,2,61.5,61.3,-0.3,37.9,0,DRY_PERIOD,21.5,72.7,0.652
MET-SK-MANG-2018-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,3,61.5,99.0,61.0,66.0,0,MODERATE_SHOWERS,25.4,63.6,1.0
MET-SK-MANG-2018-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,4,246.0,325.2,32.2,236.9,1,SEVERE_MONSOON_BURST,28.5,90.7,0.864
MET-SK-MANG-2018-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,5,574.0,801.4,39.6,340.5,0,SEVERE_MONSOON_BURST,28.5,99.0,0.913
MET-SK-MANG-2018-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,6,902.0,814.6,-9.7,246.4,0,SEVERE_MONSOON_BURST,26.2,99.0,0.59
MET-SK-MANG-2018-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,7,902.0,957.3,6.1,351.2,1,SEVERE_MONSOON_BURST,25.7,99.0,0.694
MET-SK-MANG-2018-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,8,902.0,1231.8,36.6,390.6,0,SEVERE_MONSOON_BURST,25.1,99.0,0.893
MET-SK-MANG-2018-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,9,574.0,563.3,-1.9,222.4,1,SEVERE_MONSOON_BURST,27.1,99.0,0.642
MET-SK-MANG-2018-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,10,246.0,243.7,-0.9,86.3,0,MODERATE_SHOWERS,25.9,80.5,0.648
MET-SK-MANG-2018-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,11,61.5,77.3,25.7,43.5,0,DRY_PERIOD,25.4,71.8,0.822
MET-SK-MANG-2018-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2018,12,61.5,87.9,42.9,66.1,0,MODERATE_SHOWERS,21.7,70.1,0.935
MET-SK-MANG-2019-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,1,61.5,53.3,-13.3,24.8,0,DRY_PERIOD,24.4,59.7,0.567
MET-SK-MANG-2019-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,2,61.5,45.0,-26.8,28.9,0,DRY_PERIOD,21.4,69.4,0.478
MET-SK-MANG-2019-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,3,61.5,40.6,-34.0,23.9,0,DRY_PERIOD,27.1,62.0,0.432
MET-SK-MANG-2019-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,4,246.0,344.5,40.0,232.9,0,SEVERE_MONSOON_BURST,25.6,86.6,0.916
MET-SK-MANG-2019-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,5,574.0,474.3,-17.4,179.3,0,SEVERE_MONSOON_BURST,28.6,99.0,0.54
MET-SK-MANG-2019-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,6,902.0,608.0,-32.6,139.9,1,SEVERE_MONSOON_BURST,27.8,99.0,0.441
MET-SK-MANG-2019-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,7,902.0,706.8,-21.6,243.9,1,SEVERE_MONSOON_BURST,25.3,99.0,0.512
MET-SK-MANG-2019-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,8,902.0,961.6,6.6,224.3,0,SEVERE_MONSOON_BURST,27.1,99.0,0.697
MET-SK-MANG-2019-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,9,574.0,753.0,31.2,332.3,0,SEVERE_MONSOON_BURST,28.8,99.0,0.858
MET-SK-MANG-2019-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,10,246.0,273.7,11.3,113.4,0,HEAVY_MONSOON,27.0,90.1,0.727
MET-SK-MANG-2019-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,11,61.5,48.3,-21.5,32.9,0,DRY_PERIOD,27.0,72.5,0.514
MET-SK-MANG-2019-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2019,12,61.5,68.7,11.7,31.3,0,DRY_PERIOD,23.2,61.6,0.73
MET-SK-MANG-2020-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,1,61.5,52.8,-14.1,33.3,0,DRY_PERIOD,21.7,64.7,0.561
MET-SK-MANG-2020-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,2,61.5,88.3,43.6,63.5,0,MODERATE_SHOWERS,24.1,73.9,0.939
MET-SK-MANG-2020-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,3,61.5,54.2,-11.9,34.7,0,DRY_PERIOD,26.0,72.3,0.576
MET-SK-MANG-2020-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,4,246.0,164.6,-33.1,122.5,1,MODERATE_SHOWERS,25.2,68.3,0.437
MET-SK-MANG-2020-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,5,574.0,559.8,-2.5,236.1,0,SEVERE_MONSOON_BURST,25.8,99.0,0.638
MET-SK-MANG-2020-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,6,902.0,1029.7,14.2,303.4,0,SEVERE_MONSOON_BURST,27.6,99.0,0.746
MET-SK-MANG-2020-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,7,902.0,1041.3,15.4,202.8,1,SEVERE_MONSOON_BURST,27.6,99.0,0.755
MET-SK-MANG-2020-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,8,902.0,1069.6,18.6,341.6,0,SEVERE_MONSOON_BURST,26.0,99.0,0.775
MET-SK-MANG-2020-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,9,574.0,657.2,14.5,180.3,0,SEVERE_MONSOON_BURST,26.6,99.0,0.749
MET-SK-MANG-2020-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,10,246.0,241.6,-1.8,80.7,0,MODERATE_SHOWERS,28.1,82.3,0.642
MET-SK-MANG-2020-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,11,61.5,75.8,23.3,41.4,0,DRY_PERIOD,27.4,74.6,0.806
MET-SK-MANG-2020-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2020,12,61.5,84.9,38.0,38.9,0,MODERATE_SHOWERS,24.4,70.8,0.903
MET-SK-MANG-2021-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,1,61.5,44.2,-28.1,30.5,0,DRY_PERIOD,24.1,66.9,0.47
MET-SK-MANG-2021-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,2,61.5,64.7,5.2,30.2,0,DRY_PERIOD,21.1,70.1,0.688
MET-SK-MANG-2021-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,3,61.5,102.4,66.5,76.1,0,MODERATE_SHOWERS,26.8,75.5,1.0
MET-SK-MANG-2021-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,4,246.0,345.8,40.6,241.0,0,SEVERE_MONSOON_BURST,25.4,88.8,0.919
MET-SK-MANG-2021-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,5,574.0,539.8,-6.0,135.5,0,SEVERE_MONSOON_BURST,27.5,99.0,0.615
MET-SK-MANG-2021-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,6,902.0,885.5,-1.8,370.2,0,SEVERE_MONSOON_BURST,25.3,99.0,0.642
MET-SK-MANG-2021-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,7,902.0,1086.4,20.4,485.1,1,SEVERE_MONSOON_BURST,26.5,99.0,0.788
MET-SK-MANG-2021-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,8,902.0,948.6,5.2,296.9,0,SEVERE_MONSOON_BURST,25.3,99.0,0.688
MET-SK-MANG-2021-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,9,574.0,703.0,22.5,203.2,0,SEVERE_MONSOON_BURST,26.2,99.0,0.801
MET-SK-MANG-2021-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,10,246.0,328.5,33.5,117.5,0,HEAVY_MONSOON,28.9,90.6,0.873
MET-SK-MANG-2021-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,11,61.5,76.6,24.6,52.3,0,DRY_PERIOD,27.6,67.1,0.814
MET-SK-MANG-2021-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2021,12,61.5,96.6,57.1,71.2,0,MODERATE_SHOWERS,23.9,75.4,1.0
MET-SK-MANG-2022-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,1,61.5,50.4,-18.0,25.5,0,DRY_PERIOD,23.2,70.9,0.536
MET-SK-MANG-2022-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,2,61.5,86.7,41.0,38.6,0,MODERATE_SHOWERS,22.8,69.1,0.922
MET-SK-MANG-2022-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,3,61.5,86.1,40.0,68.3,0,MODERATE_SHOWERS,26.7,75.4,0.915
MET-SK-MANG-2022-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,4,246.0,330.0,34.1,171.9,1,SEVERE_MONSOON_BURST,28.5,88.7,0.877
MET-SK-MANG-2022-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,5,574.0,683.6,19.1,212.9,0,SEVERE_MONSOON_BURST,26.3,99.0,0.779
MET-SK-MANG-2022-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,6,902.0,1036.9,15.0,445.1,0,SEVERE_MONSOON_BURST,27.5,99.0,0.752
MET-SK-MANG-2022-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,7,902.0,1232.3,36.6,405.8,0,SEVERE_MONSOON_BURST,25.8,99.0,0.893
MET-SK-MANG-2022-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,8,902.0,684.6,-24.1,205.4,1,SEVERE_MONSOON_BURST,28.1,99.0,0.496
MET-SK-MANG-2022-09,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,9,574.0,504.0,-12.2,91.2,0,SEVERE_MONSOON_BURST,26.6,99.0,0.574
MET-SK-MANG-2022-10,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,10,246.0,325.8,32.4,120.2,0,HEAVY_MONSOON,29.0,89.6,0.866
MET-SK-MANG-2022-11,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,11,61.5,34.5,-43.9,15.5,0,DRY_PERIOD,28.9,69.1,0.367
MET-SK-MANG-2022-12,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2022,12,61.5,74.2,20.7,36.1,0,DRY_PERIOD,23.0,73.7,0.789
MET-SK-MANG-2023-01,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,1,61.5,77.8,26.5,38.0,0,DRY_PERIOD,23.6,75.3,0.827
MET-SK-MANG-2023-02,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,2,61.5,79.7,29.6,50.9,0,DRY_PERIOD,22.0,68.4,0.847
MET-SK-MANG-2023-03,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,3,61.5,79.2,28.8,56.4,0,DRY_PERIOD,27.3,75.8,0.842
MET-SK-MANG-2023-04,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,4,246.0,309.5,25.8,149.0,0,HEAVY_MONSOON,25.7,81.6,0.823
MET-SK-MANG-2023-05,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,5,574.0,813.2,41.7,320.4,0,SEVERE_MONSOON_BURST,28.0,99.0,0.926
MET-SK-MANG-2023-06,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,6,902.0,835.2,-7.4,227.1,1,SEVERE_MONSOON_BURST,27.1,99.0,0.605
MET-SK-MANG-2023-07,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,7,902.0,1018.1,12.9,300.4,0,SEVERE_MONSOON_BURST,27.4,99.0,0.738
MET-SK-MANG-2023-08,SK-MANG,North Sikkim (Mangan),Sikkim,27.52,88.53,2023,8,902.0,646.3,-28.3,133.9,0,SEVERE_MONSOON_BURST,27.7,99.0,0.468
